 -6.10303837E-08  3.72470774E-15
 -5.50133036E-08  3.02646358E-15
 -4.89962235E-08  2.40062992E-15
 -4.29791435E-08  1.84720677E-15
  4.29791435E-08  1.84720677E-15
  4.89962235E-08  2.40062992E-15
  5.50133036E-08  3.02646358E-15
  6.10303837E-08  3.72470774E-15
  6.70474638E-08  4.4953624E-15
  7.30645439E-08  5.33842757E-15
  8.329358E-08  6.93782047E-15
  9.35226162E-08  8.74647973E-15
  1.03751652E-07  1.07644054E-14
  1.13980688E-07  1.29915973E-14
  1.24209725E-07  1.54280557E-14
  1.41599086E-07  2.00503012E-14
  1.58988447E-07  2.52773264E-14
  1.76377809E-07  3.11091315E-14
  1.9376717E-07  3.75457163E-14
  2.11156532E-07  4.45870809E-14
  2.40718446E-07  5.79453704E-14
  2.70280361E-07  7.30514734E-14
  2.99842275E-07  8.990539E-14
  3.2940419E-07  1.0850712E-13
  3.58966104E-07  1.28856664E-13
  4.09221359E-07  1.6746212E-13
  4.59476613E-07  2.11118758E-13
  5.09731868E-07  2.59826577E-13
  5.59987122E-07  3.13585577E-13
  6.10242377E-07  3.72395759E-13
  6.9567631E-07  4.83965528E-13
  7.81110242E-07  6.10133211E-13
  8.66544175E-07  7.50898808E-13
  9.51978108E-07  9.06262318E-13
  1.03741204E-06  1.07622374E-12
  1.18264973E-06  1.39866038E-12
  1.32788741E-06  1.76328498E-12
  1.4731251E-06  2.17009755E-12
  1.61836278E-06  2.6190981E-12
  1.76360047E-06  3.11028662E-12
  2.01050454E-06  4.04212849E-12
  2.2574086E-06  5.09589359E-12
  2.50431267E-06  6.27158193E-12
  2.75121673E-06  7.56919351E-12
  2.9981208E-06  8.98872832E-12
  3.41785771E-06  1.16817513E-11
  3.83759462E-06  1.47271325E-11
  4.25733153E-06  1.81248718E-11
  4.67706844E-06  2.18749692E-11
  5.09680536E-06  2.59774248E-11
  5.81035811E-06  3.37602613E-11
  6.52391086E-06  4.25614129E-11
  7.23746361E-06  5.23808795E-11
  7.95101636E-06  6.32186611E-11
  8.66456911E-06  7.50747578E-11
  9.87760878E-06  9.75671552E-11
  1.10906485E-05  1.23002483E-10
  1.23036881E-05  1.51380742E-10
  1.35167278E-05  1.82701931E-10
  1.47297675E-05  2.1696605E-10
  1.67919349E-05  2.81969079E-10
  1.88541024E-05  3.55477176E-10
  2.09162698E-05  4.37490343E-10
  2.29784373E-05  5.28008579E-10
  2.50406047E-05  6.27031885E-10
  2.85462894E-05  8.14890637E-10
  3.2051974E-05  1.02732904E-09
  3.55576587E-05  1.26434709E-09
  3.90633434E-05  1.52594479E-09
  4.2569028E-05  1.81212215E-09
  4.85286919E-05  2.35503394E-09
  5.44883559E-05  2.96898092E-09
  6.04480198E-05  3.6539631E-09
  6.64076837E-05  4.40998046E-09
  7.23673476E-05  5.237033E-09
  8.24987763E-05  6.80604809E-09
  9.2630205E-05  8.58035487E-09
  0.000102761634  1.05599533E-08
  0.000112893062  1.27448435E-08
  0.000123024491  1.51350254E-08
  0.00014024792  1.9669479E-08
  0.000157471348  2.47972256E-08
  0.000174694777  3.05182652E-08
  0.000191918206  3.68325978E-08
  0.000209141635  4.37402233E-08
  0.000238421464  5.68447943E-08
  0.000267701292  7.16639819E-08
  0.000296981121  8.81977864E-08
  0.00032626095  1.06446208E-07
  0.000355540779  1.26409245E-07
  0.000405316488  1.64281455E-07
  0.000455092197  2.07108908E-07
  0.000504867906  2.54891603E-07
  0.000554643615  3.0762954E-07
  0.000604419324  3.65322719E-07
  0.00068903803  4.74773406E-07
  0.000773656735  5.98544743E-07
  0.00085827544  7.36636731E-07
  0.000942894146  8.8904937E-07
  0.00102751285  1.05578266E-06
  0.00117136465  1.37209514E-06
  0.00131521645  1.72979431E-06
  0.00145906825  2.12888015E-06
  0.00160292005  2.56935268E-06
  0.00174677185  3.05121188E-06
  0.00199131991  3.96535497E-06
  0.00223586796  4.99910555E-06
  0.00248041602  6.15246364E-06
  0.00272496408  7.42542924E-06
  0.00296951214  8.81800235E-06
  0.00338524384  1.14598758E-05
  0.00380097554  1.4447415E-05
  0.00421670724  1.77806199E-05
  0.00463243894  2.14594905E-05
  0.00504817064  2.54840268E-05
  0.00575491453  3.31190412E-05
  0.00646165842  4.17530294E-05
  0.0071684023  5.13859915E-05
  0.00787514619  6.20179273E-05
  0.00858189008  7.3648837E-05
  0.00978335469  9.57140282E-05
  0.0109848193  0.000120666253
  0.0121862839  0.000148505512
  0.0133877485  0.000179231805
  0.0145892131  0.00021284513
  0.016631703  0.000276613523
  0.0186741928  0.000348725435
  0.0207166827  0.000429180861
  0.0227591725  0.000517979794
  0.0248016623  0.000615122222
  0.0282738951  0.000799412631
  0.0317461278  0.00100781561
  0.0352183605  0.00124033101
  0.0386905933  0.00149695865
  0.042162826  0.00177769828
  0.0480656216  0.00231029165
  0.0539684173  0.00291256535
  0.0598712129  0.00358451607
  0.0657740085  0.00432613923
  0.0716768042  0.00513742865
  0.0817115567  0.00667648087
  0.0917463093  0.00841678891
  0.101781062  0.0103582729
  0.111815814  0.0125008221
  0.121850567  0.0148442879
  0.138909646  0.0192887068
  0.155968726  0.0243118523
  0.173027805  0.0299117988
  0.190086885  0.0360858794
  0.207145964  0.0428305173
  0.236146399  0.0555919756
  0.265146834  0.0699562297
  0.294147269  0.0858773118
  0.323147704  0.103291932
  0.352148139  0.122115892
  0.401448878  0.157029264
  0.450749618  0.194958864
  0.500050357  0.234894659
  0.549351097  0.275515825
  0.598651836  0.315186961
  0.682463093  0.374927655
  0.76627435  0.415943382
  0.850085607  0.428676375
  0.933896864  0.407608772
  1.01770812  0.354293384
  1.16018726  0.219886019
  1.3026664  0.0952949941
  1.44514553  0.0266441677
  1.58762467  0.00438877612
  1.73010381  0.000384626548
  1.97231834  1.04239565E-06
  2.21453287  1.75978104E-10
  2.4567474  9.12006016E-16
  2.69896194  6.57170427E-23
  2.94117647  2.74248047E-32
  3.35294118  1.45046365E-54
  3.76470588  8.18267668E-87
  4.17647059  1.27454657E-131
  4.58823529  7.1043274E-192
  5.  9.20213964E-271
